0,0,0.0,8.499869433316317,463.3366810191761,490.9090909090909,1,-1,-1,-1
0,1,594.8797607421875,246.85155695134944,666.7528742009943,416.9343983043324,1,-1,-1,-1
0,2,499.4610040838068,275.39528586647725,579.8389781605114,452.4267300692471,1,-1,-1,-1
0,3,535.9935968572443,265.92934348366475,613.6925159801136,437.4518377130682,1,-1,-1,-1
0,4,741.616377397017,228.92352017489347,816.1789217862215,369.57747025923294,1,-1,-1,-1
0,5,686.019287109375,237.85364324396306,769.4518488103693,398.461386940696,1,-1,-1,-1
0,6,709.6506569602273,402.0756946910511,776.4391534978693,490.9090909090909,1,-1,-1,-1
1,0,0.0,1.4823410425187138,557.6979401640053,562.255543529422,1,-1,-1,-1
1,1,594.8797607421875,246.85155695134944,666.7528742009943,416.9343983043324,1,-1,-1,-1
1,2,904.3249303848681,514.892263225995,964.9678690490465,579.7016628343233,1,-1,-1,-1
1,3,535.9935968572443,265.92934348366475,613.6925159801136,437.4518377130682,1,-1,-1,-1
1,4,741.616377397017,228.92352017489347,816.1789217862215,369.57747025923294,1,-1,-1,-1
1,5,686.019287109375,237.85364324396306,769.4518488103693,398.461386940696,1,-1,-1,-1
1,6,709.6506569602273,402.0756946910511,776.4391534978693,490.9090909090909,1,-1,-1,-1
1,7,594.912275834517,248.1625643643466,665.8753551136364,412.37357399680394,1,-1,-1,-1
1,8,499.569258256392,277.26945356889206,579.5934503728693,454.6680797230114,1,-1,-1,-1
1,9,537.1039928089489,267.1507679332386,613.3308549360795,438.619551225142,1,-1,-1,-1
1,10,734.554609818892,227.72798018022016,806.2022816051136,372.7599542791193,1,-1,-1,-1
1,11,687.8653786399148,235.41440096768466,753.1104070490056,421.09419389204544,1,-1,-1,-1
1,12,698.0536998401989,236.00771817294034,778.4831653941761,378.5693914240057,1,-1,-1,-1
2,0,0.0,2.7062764853797163,556.2046113414411,560.2886604062832,1,-1,-1,-1
2,1,594.8797607421875,246.85155695134944,666.7528742009943,416.9343983043324,1,-1,-1,-1
2,2,1170.201551291623,672.1713955989281,1217.8843712885337,663.2838909643481,1,-1,-1,-1
2,3,831.028065921987,482.8258686276605,895.3023981987934,564.7024361131131,1,-1,-1,-1
2,4,741.616377397017,228.92352017489347,816.1789217862215,369.57747025923294,1,-1,-1,-1
2,5,686.019287109375,237.85364324396306,769.4518488103693,398.461386940696,1,-1,-1,-1
2,6,709.6506569602273,402.0756946910511,776.4391534978693,490.9090909090909,1,-1,-1,-1
2,7,594.912275834517,248.1625643643466,665.8753551136364,412.37357399680394,1,-1,-1,-1
2,8,499.569258256392,277.26945356889206,579.5934503728693,454.6680797230114,1,-1,-1,-1
2,9,537.1039928089489,267.1507679332386,613.3308549360795,438.619551225142,1,-1,-1,-1
2,10,734.554609818892,227.72798018022016,806.2022816051136,372.7599542791193,1,-1,-1,-1
2,11,687.8653786399148,235.41440096768466,753.1104070490056,421.09419389204544,1,-1,-1,-1
2,12,698.0536998401989,236.00771817294034,778.4831653941761,378.5693914240057,1,-1,-1,-1
2,13,594.5395729758523,248.5582941228693,667.1059348366477,417.1746548739346,1,-1,-1,-1
2,14,539.0129505504261,267.1466341885653,612.2271728515625,437.8039273348721,1,-1,-1,-1
2,15,500.6020285866477,276.5772871537642,578.8468794389204,453.8389171253551,1,-1,-1,-1
2,16,735.113691850142,227.6275634765625,805.5174116654829,375.4559881036932,1,-1,-1,-1
2,17,687.6725075461648,234.9319180575284,755.4977139559659,398.2482632723721,1,-1,-1,-1
2,18,703.7222567471591,233.3685857599432,785.4724675958806,379.47920365767044,1,-1,-1,-1
3,0,0.0,2.568210437488485,559.9286394233693,557.4151832141147,1,-1,-1,-1
3,1,594.8797607421875,246.85155695134944,666.7528742009943,416.9343983043324,1,-1,-1,-1
3,2,1436.0781721983778,829.4505279718613,1470.800873528021,746.8661190943728,1,-1,-1,-1
3,3,948.5114422638585,569.1945433506959,1007.4400744478256,615.3739050738474,1,-1,-1,-1
3,4,741.616377397017,228.92352017489347,816.1789217862215,369.57747025923294,1,-1,-1,-1
3,5,686.019287109375,237.85364324396306,769.4518488103693,398.461386940696,1,-1,-1,-1
3,6,709.6506569602273,402.0756946910511,776.4391534978693,490.9090909090909,1,-1,-1,-1
3,7,594.912275834517,248.1625643643466,665.8753551136364,412.37357399680394,1,-1,-1,-1
3,8,839.2153705097581,480.37726230247426,899.3877039121205,560.5552811678243,1,-1,-1,-1
3,9,537.1039928089489,267.1507679332386,613.3308549360795,438.619551225142,1,-1,-1,-1
3,10,734.554609818892,227.72798018022016,806.2022816051136,372.7599542791193,1,-1,-1,-1
3,11,687.8653786399148,235.41440096768466,753.1104070490056,421.09419389204544,1,-1,-1,-1
3,12,698.0536998401989,236.00771817294034,778.4831653941761,378.5693914240057,1,-1,-1,-1
3,13,594.5395729758523,248.5582941228693,667.1059348366477,417.1746548739346,1,-1,-1,-1
3,14,539.0129505504261,267.1466341885653,612.2271728515625,437.8039273348721,1,-1,-1,-1
3,15,500.6020285866477,276.5772871537642,578.8468794389204,453.8389171253551,1,-1,-1,-1
3,16,735.113691850142,227.6275634765625,805.5174116654829,375.4559881036932,1,-1,-1,-1
3,17,687.6725075461648,234.9319180575284,755.4977139559659,398.2482632723721,1,-1,-1,-1
3,18,703.7222567471591,233.3685857599432,785.4724675958806,379.47920365767044,1,-1,-1,-1
3,19,594.68017578125,247.630615234375,666.7276833274148,416.4875377308239,1,-1,-1,-1
3,20,540.8026677911931,267.1688010475852,612.4897904829545,440.17064874822444,1,-1,-1,-1
3,21,499.11354758522725,275.638427734375,575.7409113103693,455.7728160511364,1,-1,-1,-1
3,22,735.9178022904829,228.03896817294034,805.3471790660511,373.6892422762784,1,-1,-1,-1
3,23,693.6318692294034,233.19577303799716,763.6996737393466,397.0801890980114,1,-1,-1,-1
4,0,0.0,2.8067597735289764,554.497994054226,554.9914584377701,1,-1,-1,-1
4,1,594.8797607421875,246.85155695134944,666.7528742009943,416.9343983043324,1,-1,-1,-1
4,2,1701.9547931051327,986.7296603447945,1723.7173757675082,830.4483472243976,1,-1,-1,-1
4,3,1065.99481860573,655.5632180737313,1119.577750696858,666.0453740345816,1,-1,-1,-1
4,4,741.616377397017,228.92352017489347,816.1789217862215,369.57747025923294,1,-1,-1,-1
4,5,686.019287109375,237.85364324396306,769.4518488103693,398.461386940696,1,-1,-1,-1
4,6,709.6506569602273,402.0756946910511,776.4391534978693,490.9090909090909,1,-1,-1,-1
4,7,594.912275834517,248.1625643643466,665.8753551136364,412.37357399680394,1,-1,-1,-1
4,8,974.4632015696585,561.2552397369823,1026.7304810446296,602.7197983395405,1,-1,-1,-1
4,9,809.2186305489282,463.30294806450587,871.557043945405,556.528899306078,1,-1,-1,-1
4,10,734.554609818892,227.72798018022016,806.2022816051136,372.7599542791193,1,-1,-1,-1
4,11,687.8653786399148,235.41440096768466,753.1104070490056,421.09419389204544,1,-1,-1,-1
4,12,698.0536998401989,236.00771817294034,778.4831653941761,378.5693914240057,1,-1,-1,-1
4,13,594.5395729758523,248.5582941228693,667.1059348366477,417.1746548739346,1,-1,-1,-1
4,14,539.0129505504261,267.1466341885653,612.2271728515625,437.8039273348721,1,-1,-1,-1
4,15,500.6020285866477,276.5772871537642,578.8468794389204,453.8389171253551,1,-1,-1,-1
4,16,735.113691850142,227.6275634765625,805.5174116654829,375.4559881036932,1,-1,-1,-1
4,17,687.6725075461648,234.9319180575284,755.4977139559659,398.2482632723721,1,-1,-1,-1
4,18,703.7222567471591,233.3685857599432,785.4724675958806,379.47920365767044,1,-1,-1,-1
4,19,594.68017578125,247.630615234375,666.7276833274148,416.4875377308239,1,-1,-1,-1
4,20,540.8026677911931,267.1688010475852,612.4897904829545,440.17064874822444,1,-1,-1,-1
4,21,499.11354758522725,275.638427734375,575.7409113103693,455.7728160511364,1,-1,-1,-1
4,22,735.9178022904829,228.03896817294034,805.3471790660511,373.6892422762784,1,-1,-1,-1
4,23,693.6318692294034,233.19577303799716,763.6996737393466,397.0801890980114,1,-1,-1,-1
4,24,542.2025923295454,267.4519209428267,612.6237349076704,439.76837158203125,1,-1,-1,-1
4,25,595.6435879794034,246.69586181640625,666.4636785333806,418.81503018465907,1,-1,-1,-1
4,26,735.3803599964489,227.8030811656605,802.4144952947443,384.3407093394886,1,-1,-1,-1
4,27,499.6565940163352,271.6619873046875,581.51123046875,453.7527188387784,1,-1,-1,-1
4,28,688.6546741832386,236.20039506392044,754.6669699928977,411.3935713334517,1,-1,-1,-1
4,29,758.5761052911931,227.32602206143466,824.7910933061079,367.4058671431108,1,-1,-1,-1
5,0,0.0,2.803367095939493,551.8395979548006,552.9782533026145,1,-1,-1,-1
5,2,1967.8314140118875,1144.0087927177278,1976.6338780069955,914.0305753544224,1,-1,-1,-1
5,3,1183.4781949476014,741.9318927967666,1231.7154269458902,716.7168429953159,1,-1,-1,-1
5,7,594.912275834517,248.1625643643466,665.8753551136364,412.37357399680394,1,-1,-1,-1
5,8,1109.711032629559,642.1332171714903,1154.0732581771388,644.8843155112567,1,-1,-1,-1
5,9,886.8031357327064,519.2292663346229,945.181716495822,590.1468571762556,1,-1,-1,-1
5,10,734.554609818892,227.72798018022016,806.2022816051136,372.7599542791193,1,-1,-1,-1
5,11,687.8653786399148,235.41440096768466,753.1104070490056,421.09419389204544,1,-1,-1,-1
